"mid","oid","q1","q2","q3","q4","q5","uniqueid","q6"
"114","89","1","2","2","3","3","59256","0"
"114","90","1","2","2","3","3","59257","0"
"114","91","1","2","2","3","3","59258","0"
"114","92","1","2","2","3","3","59259","0"
"114","93","1","2","2","3","3","59260","0"
"114","94","1","2","2","3","3","59261","0"
"114","95","1","2","2","3","3","59262","0"
"114","96","1","2","2","3","3","59263","0"
"114","97","1","2","2","3","3","59264","0"
"114","98","1","2","2","3","3","59265","0"
"114","99","1","2","2","3","3","59266","0"
"114","99","1","2","2","3","3","59267","0"
"114","100","4","1","2","3","3","59268","0"
"114","101","5","1","1","2","2","59269","10"
"114","102","4","1","2","2","2","59270","0"
"114","103","3","1","2","3","3","59271","0"
"114","104","3","1","2","3","3","59272","0"
"114","105","3","2","2","3","3","59273","0"
"114","106","5","1","1","2","3","59274","0"
"114","106","5","1","1","2","3","59275","18"
"114","106","5","1","1","2","3","59276","43"
"114","106","5","1","1","2","3","59277","100"
"114","107","3","2","2","3","3","59278","0"
"114","108","1","2","2","3","3","59279","0"
"114","109","1","2","2","3","3","59280","0"
"114","110","1","2","2","3","3","59281","0"
"114","111","1","2","2","3","3","59282","0"
"114","112","1","2","2","3","3","59283","0"
"114","113","1","2","2","3","3","59284","0"
"114","115","1","2","2","3","3","59285","0"
"114","116","1","2","2","3","3","59286","0"
"114","117","1","2","2","3","3","59287","0"
"114","118","1","2","2","3","3","59288","0"
"114","119","1","2","2","3","3","59289","0"
"114","120","1","2","2","3","3","59290","0"
"114","121","1","2","2","3","3","59291","0"
"114","122","1","2","2","3","3","59292","0"
"114","123","1","2","2","3","3","59293","0"
"114","124","1","2","2","3","3","59294","0"
"114","125","1","2","2","3","3","59295","0"
"114","126","1","2","2","3","3","59296","0"
"114","127","1","2","2","3","3","59297","0"
"114","128","1","2","2","3","3","59298","0"
"114","129","1","2","2","3","3","59299","0"
"114","130","1","2","2","3","3","59300","0"
"114","131","1","2","2","3","3","59301","0"
"114","132","1","2","2","3","3","59302","0"
"114","133","1","2","2","3","3","59303","0"
"114","134","1","2","2","3","3","59304","0"
"114","135","1","2","2","3","3","59305","0"
"114","136","1","2","2","3","3","59306","0"
"114","137","1","2","2","3","3","59307","0"
"114","138","1","2","2","3","3","59308","0"
"114","139","1","2","2","3","3","59309","0"
"114","140","1","2","2","3","3","59310","0"
"114","141","1","2","2","3","3","59311","0"
"114","142","1","2","2","3","3","59312","0"
"114","143","1","2","2","3","3","59313","0"
"114","144","1","2","2","3","3","59314","0"
"114","145","1","2","2","3","3","59315","0"
"114","146","1","2","2","3","3","59316","0"
"114","147","1","2","2","3","3","59317","0"
"114","148","1","2","2","3","3","59318","0"
"114","149","1","2","2","3","3","59319","0"
"114","150","1","2","2","3","3","59320","0"
"114","151","1","2","2","3","3","59321","0"
"114","152","1","2","2","3","3","59322","0"
"114","153","1","2","2","3","3","59323","0"
"114","154","1","2","2","3","3","59324","0"
"114","155","1","2","2","3","3","59325","0"
"114","156","1","2","2","3","3","59326","0"
"114","157","1","2","2","3","3","59327","0"
"114","158","1","2","2","3","3","59328","0"
"114","159","1","2","2","3","3","59329","0"
"114","160","1","2","2","3","3","59330","0"
"114","161","1","2","2","3","3","59331","0"
"114","162","1","2","2","3","3","59332","0"
"114","163","1","2","2","3","3","59333","0"
"114","164","1","2","2","3","3","59334","0"
"114","165","1","2","2","3","3","59335","0"
"114","166","1","2","2","3","3","59336","0"
"114","166","1","2","2","3","3","59337","0"
"114","167","1","2","2","3","3","59338","0"
"114","168","1","2","2","3","3","59339","0"
"114","169","1","2","2","3","3","59340","0"
"114","170","1","2","2","3","3","59341","0"
"114","171","1","2","2","3","3","59342","0"
"114","172","1","2","2","3","3","59343","0"
"114","173","1","2","2","3","3","59344","0"
"114","174","1","2","2","3","3","59345","0"
"114","175","1","2","2","3","3","59346","0"
"114","176","1","2","2","3","3","59347","0"
"82","0","1","2","2","3","3","59348","0"
"82","1","1","2","2","3","3","59349","0"
"82","2","1","2","2","3","3","59350","0"
"82","3","1","2","2","3","3","59351","0"
"82","4","1","2","2","3","3","59352","0"
"82","5","4","1","2","1","1","59353","0"
"82","6","1","2","2","3","3","59354","0"
"82","7","1","2","2","3","3","59355","0"
"82","8","1","2","2","3","3","59356","0"
"82","9","1","2","2","3","3","59357","0"
"82","10","1","2","2","3","3","59358","0"
"82","11","1","2","2","3","3","59359","0"
"82","12","1","2","2","3","3","59360","0"
"82","13","1","2","2","3","3","59361","0"
"82","14","1","2","2","3","3","59362","0"
"82","15","1","2","2","3","3","59363","0"
"82","16","1","2","2","3","3","59364","0"
"82","17","1","2","2","3","3","59365","0"
"82","18","1","2","2","3","3","59366","0"
"82","19","1","2","2","3","3","59367","0"
"82","20","1","2","2","3","3","59368","0"
"82","21","1","2","2","3","3","59369","0"
"82","22","1","2","2","3","3","59370","0"
"82","23","2","2","2","1","1","59371","0"
"82","24","1","2","2","3","3","59372","0"
"82","25","1","2","2","3","3","59373","0"
"82","26","2","2","2","2","1","59374","0"
"82","27","1","2","2","3","3","59375","0"
"82","28","1","2","2","3","3","59376","0"
"82","29","1","2","2","3","3","59377","0"
"82","30","1","2","2","3","3","59378","0"
"82","31","1","2","2","3","3","59379","0"
"82","31","1","2","2","3","3","59380","0"
"82","31","1","2","2","3","3","59381","0"
"82","31","1","2","2","3","3","59382","0"
"82","31","1","2","2","3","3","59383","0"
"82","32","1","2","2","3","3","59384","0"
"82","33","1","2","2","3","3","59385","0"
"82","34","1","2","2","3","3","59386","0"
"82","35","4","1","2","2","2","59387","0"
"82","36","1","2","2","3","3","59388","0"
"82","37","2","2","2","3","3","59389","0"
"82","38","2","1","1","1","1","59390","0"
"82","39","1","2","2","3","3","59391","0"
"82","40","2","2","2","3","3","59392","0"
"82","41","1","2","2","3","3","59393","0"
"82","42","2","1","2","1","1","59394","0"
"82","42","2","1","2","1","1","59395","0"
"82","43","1","2","2","3","3","59396","0"
"82","44","1","2","2","3","3","59397","0"
"82","45","4","1","2","2","1","59398","0"
"82","46","1","2","2","3","3","59399","0"
"82","47","1","2","2","3","3","59400","0"
"82","48","1","2","2","3","3","59401","0"
"82","49","1","2","2","3","3","59402","0"
"82","50","1","2","2","3","3","59403","0"
"82","51","1","2","2","3","3","59404","0"
"82","52","1","2","2","3","3","59405","0"
"82","53","1","2","2","3","3","59406","0"
"82","54","1","2","2","3","3","59407","0"
"82","55","1","2","2","3","3","59408","0"
"82","56","1","2","2","3","3","59409","0"
"82","57","1","2","2","3","3","59410","0"
"82","58","1","2","2","3","3","59411","0"
"82","59","1","2","2","3","3","59412","0"
"82","60","2","1","2","3","3","59413","0"
"82","61","4","1","2","3","3","59414","0"
"82","62","1","2","2","3","3","59415","0"
"82","63","1","2","2","3","3","59416","0"
"82","64","4","1","2","2","2","59417","0"
"82","65","4","1","1","1","1","59418","0"
"82","66","4","1","2","1","1","59419","0"
"82","67","4","1","2","2","2","59420","0"
"82","67","4","1","2","2","2","59421","0"
"82","67","4","1","2","2","2","59422","0"
"82","67","4","1","2","2","2","59423","0"
"82","68","4","1","2","2","2","59424","0"
"82","69","4","2","2","2","2","59425","100"
"82","70","4","1","2","2","2","59426","0"
"82","71","4","2","2","2","2","59427","0"
"82","72","2","2","2","2","2","59428","0"
"82","73","4","1","2","2","2","59429","0"
"82","74","4","1","2","2","2","59430","0"
"82","75","1","2","2","3","3","59431","0"
"82","76","4","1","2","1","1","59432","0"
"82","77","5","1","2","1","1","59433","100"
"82","78","1","2","2","3","3","59434","0"
"82","79","4","1","1","1","1","59435","0"
"82","80","4","1","1","2","2","59436","0"
"82","81","4","1","2","2","1","59437","0"
"82","83","4","1","2","2","2","59438","0"
"82","84","4","1","2","2","2","59439","0"
"82","85","1","2","2","3","3","59440","0"
"82","85","1","2","2","3","3","59441","0"
"82","85","1","2","2","3","3","59442","0"
"82","86","1","2","2","3","3","59443","0"
"82","87","1","2","2","3","3","59444","0"
"82","88","1","2","2","3","3","59445","0"
"82","89","4","1","2","2","1","59446","0"
"82","90","4","1","1","2","1","59447","0"
"82","91","1","2","2","3","3","59448","0"
"82","92","1","2","2","3","3","59449","0"
"82","93","1","2","2","3","3","59450","0"
"82","94","1","2","2","3","3","59451","0"
"82","95","1","2","2","3","3","59452","0"
"82","96","1","2","2","3","3","59453","0"
"82","97","1","2","2","3","3","59454","0"
"82","98","1","2","2","3","3","59455","0"
"82","99","1","2","2","3","3","59456","0"
"82","100","1","2","2","3","3","59457","0"
"82","101","1","2","2","3","3","59458","0"
"82","102","1","2","2","3","3","59459","0"
"82","103","1","2","2","3","3","59460","0"
"82","104","1","2","2","3","3","59461","0"
"82","105","1","2","2","3","3","59462","0"
"82","106","1","2","2","3","3","59463","0"
"82","107","1","2","2","3","3","59464","0"
"82","108","1","2","2","3","3","59465","0"
"82","109","1","2","2","3","3","59466","0"
"82","110","1","2","2","3","3","59467","0"
"82","110","1","2","2","3","3","59468","0"
"82","110","1","2","2","3","3","59469","0"
"82","110","1","2","2","3","3","59470","0"
"82","110","2","2","2","3","3","59471","0"
"82","110","2","2","2","3","3","59472","0"
"82","110","2","2","2","3","3","59473","76"
"82","110","1","2","2","3","3","59474","76"
"82","110","2","2","2","3","3","59475","0"
"82","110","1","2","2","3","3","59476","76"
"82","111","1","2","2","3","3","59477","0"
"82","112","1","2","2","3","3","59478","0"
"82","113","1","2","2","3","3","59479","0"
"82","113","1","2","2","3","3","59480","0"
